date,manual_label,lat,lon,img_id,proj_x,proj_y
2016-12-02,0,51.69493831031714,105.05009833769658,S1A_IW_GRDH_1SDV_20161202T230702_20161202T230727_014207_016F5D_175E,503462.60712018155,5727110.456007942
2016-12-02,0,51.61915500183877,104.79468319559368,S1A_IW_GRDH_1SDV_20161202T230702_20161202T230727_014207_016F5D_175E,485785.5993698383,5718700.891816703
2016-12-02,0,51.57401206496101,104.97721977298492,S1A_IW_GRDH_1SDV_20161202T230702_20161202T230727_014207_016F5D_175E,498421.32453037886,5713660.593515899
2016-12-04,0,55.69362567190348,109.90844288886292,S1A_IW_GRDH_1SDV_20161204T224907_20161204T224936_014236_017047_F370,808408.4003914082,6182905.0584682375
2016-12-04,0,55.041480742025485,109.74802983372535,S1A_IW_GRDH_1SDV_20161204T224936_20161204T225001_014236_017047_EF70,803291.7265992597,6109716.431751217
2016-12-04,0,54.13603132527505,109.53105864566736,S1A_IW_GRDH_1SDV_20161204T224936_20161204T225001_014236_017047_EF70,795942.873768046,6008148.422548556
2016-12-13,0,52.8128218930365,106.7457395305998,S1B_IW_GRDH_1SDV_20161213T231343_20161213T231408_003384_005C7C_87D3,617658.3798288014,5852877.019979125
2016-12-13,0,52.92392559228577,106.79733110306832,S1B_IW_GRDH_1SDV_20161213T231343_20161213T231408_003384_005C7C_87D3,620826.0657089923,5865320.13921498
2016-12-13,0,53.03532484749667,106.7608667699136,S1B_IW_GRDH_1SDV_20161213T231343_20161213T231408_003384_005C7C_87D3,618070.8192651243,5877649.99709432
2016-12-13,0,51.55914896980296,104.3334328535961,S1B_IW_GRDH_1SDV_20161213T231408_20161213T231433_003384_005C7C_F0AC,453791.90023347345,5712217.886769448
2016-12-13,0,51.79418012111037,104.98525536152736,S1B_IW_GRDH_1SDV_20161213T231408_20161213T231433_003384_005C7C_F0AC,498983.13693136466,5738146.845582915
2016-12-13,0,52.51892410529361,106.345699549617,S1B_IW_GRDH_1SDV_20161213T231408_20161213T231433_003384_005C7C_F0AC,591308.816876335,5819607.963272446
2016-12-13,0,51.46408402329996,104.71330633824545,S1B_IW_GRDH_1SDV_20161213T231433_20161213T231458_003384_005C7C_63FA,480084.18801643106,5701473.819700251
2016-12-13,0,51.51075726299386,104.50303321955478,S1B_IW_GRDH_1SDV_20161213T231433_20161213T231458_003384_005C7C_63FA,465512.39244874613,5706742.591023725
2016-12-13,0,51.525971532946485,104.2618936832754,S1B_IW_GRDH_1SDV_20161213T231433_20161213T231458_003384_005C7C_63FA,448795.4618423835,5708575.772193381
2016-12-19,0,52.76660567519568,106.65112150190542,S1A_IW_GRDH_1SDV_20161219T231426_20161219T231451_014455_017733_32B5,611399.8645201902,5847585.971308259
2016-12-19,0,53.07662787830643,106.87016232147693,S1A_IW_GRDH_1SDV_20161219T231426_20161219T231451_014455_017733_32B5,625278.7936706778,5882429.572700612
2016-12-19,0,52.84821148077307,106.7837915475994,S1A_IW_GRDH_1SDV_20161219T231426_20161219T231451_014455_017733_32B5,620125.086276704,5856876.138147604
2016-12-19,0,51.76584957236591,105.95757296986416,S1A_IW_GRDH_1SDV_20161219T231451_20161219T231516_014455_017733_EAC1,566079.6151331511,5735429.611801122
2016-12-19,0,51.841620649193246,105.54498652601274,S1A_IW_GRDH_1SDV_20161219T231451_20161219T231516_014455_017733_EAC1,537545.3786810768,5743563.45555365
2016-12-19,0,51.69926386433238,105.1865677628232,S1A_IW_GRDH_1SDV_20161219T231451_20161219T231516_014455_017733_EAC1,512893.62209727534,5727606.817673174
2016-12-21,0,55.538355928229706,109.56491494796458,S1A_IW_GRDH_1SDV_20161221T225716_20161221T225746_014484_017823_7990,787978.4202551943,6164168.773393466
2016-12-21,1,55.46714570640084,109.35566291828056,S1A_IW_GRDH_1SDV_20161221T225716_20161221T225746_014484_017823_7990,775284.0761324263,6155403.736677806
2016-12-24,0,51.68294175448301,103.71437033872424,S1A_IW_GRDH_1SDV_20161224T232320_20161224T232345_014528_01797D_7820,411120.37690208864,5726557.470929812
2016-12-24,0,51.65517847484199,104.15802025916804,S1A_IW_GRDH_1SDV_20161224T232320_20161224T232345_014528_01797D_7820,441755.05330593203,5723022.970907918
2016-12-24,0,51.733050944793895,104.17033900514303,S1A_IW_GRDH_1SDV_20161224T232320_20161224T232345_014528_01797D_7820,442705.6189885596,5731673.756070983
2016-12-26,1,54.86113487575673,109.52034277148152,S1A_IW_GRDH_1SDV_20161226T230542_20161226T230611_014557_017A5D_2509,790055.8554264766,6088703.697358074
2016-12-26,1,55.01402789750794,109.22775548156994,S1A_IW_GRDH_1SDV_20161226T230542_20161226T230611_014557_017A5D_2509,770264.906506025,6104527.919329741
2016-12-26,1,55.38715021903534,109.62253990224907,S1A_IW_GRDH_1SDV_20161226T230542_20161226T230611_014557_017A5D_2509,792730.3377225064,6147601.719460136
2016-12-26,1,54.026475577952624,108.95317914956898,S1A_IW_GRDH_1SDV_20161226T230611_20161226T230636_014557_017A5D_0F34,758900.9775475544,5993700.432775851
2016-12-26,1,53.82139616859303,108.74201400225157,S1A_IW_GRDH_1SDV_20161226T230611_20161226T230636_014557_017A5D_0F34,746283.0132676084,5970146.036946738
2016-12-26,0,53.120565465998205,107.6380189298266,S1A_IW_GRDH_1SDV_20161226T230611_20161226T230636_014557_017A5D_0F34,676527.4560919343,5888934.2437684005
2016-12-26,0,52.986547139504914,107.46569221637066,S1A_IW_GRDH_1SDV_20161226T230636_20161226T230701_014557_017A5D_45D3,665510.920963157,5873618.475599938
2016-12-26,0,52.81320311281425,107.27875968598948,S1A_IW_GRDH_1SDV_20161226T230636_20161226T230701_014557_017A5D_45D3,653576.7341284185,5853924.840924697
2016-12-26,0,51.61472197967857,104.85497764842768,S1A_IW_GRDH_1SDV_20161226T230701_20161226T230726_014557_017A5D_AF32,489958.8971498345,5718197.866994562
2016-12-26,0,51.58832070499288,105.07621588249704,S1A_IW_GRDH_1SDV_20161226T230701_20161226T230726_014557_017A5D_AF32,505280.1210247274,5715254.433084127
2016-12-28,1,55.65557317268883,109.8900128937673,S1A_IW_GRDH_1SDV_20161228T224906_20161228T224935_014586_017B41_742E,807550.2568018319,6178593.856657389
2016-12-28,1,55.69362567190348,109.90844288886292,S1A_IW_GRDH_1SDV_20161228T224906_20161228T224935_014586_017B41_742E,808408.4003914082,6182905.0584682375
2016-12-28,1,54.15176217581963,109.52691833794904,S1A_IW_GRDH_1SDV_20161228T224935_20161228T225009_014586_017B41_4242,795560.4247231162,6009879.620125383
2016-12-28,1,54.10038771787221,109.48609774843528,S1A_IW_GRDH_1SDV_20161228T224935_20161228T225009_014586_017B41_4242,793260.0419249831,6003998.896934108
2016-12-30,0,51.58260640189497,103.98118760004174,S1B_IW_GRDH_1SDV_20161230T232237_20161230T232302_003632_0063A2_353B,429410.2030228011,5715107.916692282
2016-12-30,0,51.61012903134888,104.15685376480867,S1B_IW_GRDH_1SDV_20161230T232237_20161230T232302_003632_0063A2_353B,441616.55148663686,5718013.813047623
2016-12-30,0,51.69886930299527,104.01160561037956,S1B_IW_GRDH_1SDV_20161230T232237_20161230T232302_003632_0063A2_353B,431692.6262121293,5728008.846367624
2017-01-01,1,54.85994403126828,109.52063703798925,S1B_IW_GRDH_1SDV_20170101T230458_20170101T230527_003661_00647F_139C,790083.2829286886,6088572.543895865
2017-01-01,1,55.01389812709175,109.2279723160821,S1B_IW_GRDH_1SDV_20170101T230458_20170101T230527_003661_00647F_139C,770279.6331216572,6104514.3310714355
2017-01-01,1,55.38691995213431,109.62295365363818,S1B_IW_GRDH_1SDV_20170101T230458_20170101T230527_003661_00647F_139C,792758.2223991184,6147577.86589752
2017-01-01,1,54.02947351649696,108.95503585328277,S1B_IW_GRDH_1SDV_20170101T230527_20170101T230552_003661_00647F_A365,759003.8666285113,5994040.5386522375
2017-01-01,0,53.82139616859303,108.74201400225157,S1B_IW_GRDH_1SDV_20170101T230527_20170101T230552_003661_00647F_A365,746283.0132676084,5970146.036946738
2017-01-01,0,53.120565465998205,107.6380189298266,S1B_IW_GRDH_1SDV_20170101T230527_20170101T230552_003661_00647F_A365,676527.4560919343,5888934.2437684005
2017-01-01,0,52.986547139504914,107.46569221637066,S1B_IW_GRDH_1SDV_20170101T230552_20170101T230617_003661_00647F_B68E,665510.920963157,5873618.475599938
2017-01-01,0,52.81320311281425,107.27875968598948,S1B_IW_GRDH_1SDV_20170101T230552_20170101T230617_003661_00647F_B68E,653576.7341284185,5853924.840924697
2017-01-01,1,52.33358353712736,106.15083147289624,S1B_IW_GRDH_1SDV_20170101T230552_20170101T230617_003661_00647F_B68E,578415.2824476884,5798764.799995364
2017-01-01,0,51.69486889877752,105.05069814733616,S1B_IW_GRDH_1SDV_20170101T230617_20170101T230642_003661_00647F_6525,503504.0690456956,5727102.764877882
2017-01-01,0,51.61892131256861,104.79480261282175,S1B_IW_GRDH_1SDV_20170101T230617_20170101T230642_003661_00647F_6525,485793.7938364401,5718674.878745251
2017-01-01,1,51.57393852086809,104.97724550925884,S1B_IW_GRDH_1SDV_20170101T230617_20170101T230642_003661_00647F_6525,498423.10551587504,5713652.413773598
2017-01-03,1,55.65557317268883,109.8900128937673,S1B_IW_GRDH_1SDV_20170103T224823_20170103T224852_003690_006563_61EF,807550.2568018319,6178593.856657389
2017-01-03,1,55.69362567190348,109.90844288886292,S1B_IW_GRDH_1SDV_20170103T224823_20170103T224852_003690_006563_61EF,808408.4003914082,6182905.0584682375
2017-01-03,1,54.15176217581963,109.52691833794904,S1B_IW_GRDH_1SDV_20170103T224852_20170103T224917_003690_006563_047A,795560.4247231162,6009879.620125383
2017-01-03,1,54.92608879558927,109.7114678414608,S1B_IW_GRDH_1SDV_20170103T224852_20170103T224917_003690_006563_047A,801823.7874794231,6096732.388480388
2017-01-06,0,52.81565633561359,106.74186167193878,S1B_IW_GRDH_1SDV_20170106T231341_20170106T231406_003734_0066A9_9823,617389.405780683,5853185.940808638
2017-01-06,1,53.08455141054959,106.8690093316424,S1B_IW_GRDH_1SDV_20170106T231341_20170106T231406_003734_0066A9_9823,625178.5724039136,5883308.866778678
2017-01-06,1,51.76584957236591,105.95757296986416,S1B_IW_GRDH_1SDV_20170106T231406_20170106T231431_003734_0066A9_B632,566079.6151331511,5735429.611801122
2017-01-06,1,51.86742384570962,105.68477896387223,S1B_IW_GRDH_1SDV_20170106T231406_20170106T231431_003734_0066A9_B632,547148.9298178984,5746514.510397191
2017-01-06,0,51.77840140915583,104.83785889320906,S1B_IW_GRDH_1SDV_20170106T231406_20170106T231431_003734_0066A9_B632,488814.05023165257,5736404.288118428
2017-01-06,0,51.510903588365096,104.50317821964492,S1B_IW_GRDH_1SDV_20170106T231431_20170106T231456_003734_0066A9_7EF0,465522.5652994911,5706758.795941924
2017-01-06,0,51.52601765682336,104.2619390680823,S1B_IW_GRDH_1SDV_20170106T231431_20170106T231456_003734_0066A9_7EF0,448798.66201000346,5708580.869956205
2017-01-12,1,52.77131726602529,106.6190740541498,S1A_IW_GRDH_1SDV_20170112T231425_20170112T231450_014805_0181E8_B969,609226.0099463678,5848060.882567385
2017-01-12,1,52.78123247090049,106.62444358825682,S1A_IW_GRDH_1SDV_20170112T231425_20170112T231450_014805_0181E8_B969,609563.3195866672,5849171.8724994175
2017-01-12,1,52.86543713381925,106.7776690554312,S1A_IW_GRDH_1SDV_20170112T231425_20170112T231450_014805_0181E8_B969,619665.4183230902,5858781.838527371
2017-01-12,0,51.47982977270132,104.792396503734,S1A_IW_GRDH_1SDV_20170112T231450_20170112T231515_014805_0181E8_3DB5,485583.3193648846,5703206.407737144
2017-01-12,1,51.841620649193246,105.54498652601274,S1A_IW_GRDH_1SDV_20170112T231450_20170112T231515_014805_0181E8_3DB5,537545.3786810768,5743563.45555365
2017-01-12,1,51.69926386433238,105.1865677628232,S1A_IW_GRDH_1SDV_20170112T231450_20170112T231515_014805_0181E8_3DB5,512893.62209727534,5727606.817673174
2017-01-14,1,55.6855495743481,109.9143879109612,S1A_IW_GRDH_1SDV_20170114T225714_20170114T225743_014834_0182DF_803C,808845.3529925955,6182033.956183863
2017-01-14,1,55.51761351501269,109.51108634401196,S1A_IW_GRDH_1SDV_20170114T225714_20170114T225743_014834_0182DF_803C,784735.1581294516,6161640.8987603085
2017-01-14,1,55.493620079310766,109.71863116701496,S1A_IW_GRDH_1SDV_20170114T225714_20170114T225743_014834_0182DF_803C,798006.1706229469,6159844.909385326
2017-01-14,1,54.70627073807709,109.57871669807705,S1A_IW_GRDH_1SDV_20170114T225743_20170114T225808_014834_0182DF_FBE0,794925.1112970809,6071733.223258464
2017-01-14,1,54.329545982731005,108.79204652429142,S1A_IW_GRDH_1SDV_20170114T225743_20170114T225808_014834_0182DF_FBE0,746541.9901600673,6026820.059443568
2017-01-14,1,53.95278871369968,108.50406673711409,S1A_IW_GRDH_1SDV_20170114T225743_20170114T225808_014834_0182DF_FBE0,729905.7509481043,5983956.112146624
2017-01-14,1,53.220338883766665,107.21195534533608,S1A_IW_GRDH_1SDV_20170114T225808_20170114T225833_014834_0182DF_3AD0,647677.9576151242,5899065.544853224
2017-01-14,1,53.01024627147273,107.61410702021588,S1A_IW_GRDH_1SDV_20170114T225808_20170114T225833_014834_0182DF_3AD0,675375.3993255864,5876606.858491385
2017-01-17,1,51.68204311492116,104.33116420409104,S1A_IW_GRDH_1SDV_20170117T232318_20170117T232343_014878_018440_FA0D,453759.7101930568,5725886.85957592
2017-01-17,1,51.69342776114756,104.19171812466136,S1A_IW_GRDH_1SDV_20170117T232318_20170117T232343_014878_018440_FA0D,444133.18775576045,5727250.500599259
2017-01-17,1,51.6409054629339,103.91120798137192,S1A_IW_GRDH_1SDV_20170117T232318_20170117T232343_014878_018440_FA0D,424658.2814538792,5721661.284034758
2017-01-19,1,54.85725968123097,109.52170215052948,S1A_IW_GRDH_1SDV_20170119T230540_20170119T230609_014907_018530_871E,790170.8783419568,6088278.570061569
2017-01-19,1,55.01329781606558,109.22869202111484,S1A_IW_GRDH_1SDV_20170119T230540_20170119T230609_014907_018530_871E,770329.6556075758,6104450.376433294
2017-01-19,1,55.386013212559845,109.62426511489204,S1A_IW_GRDH_1SDV_20170119T230540_20170119T230609_014907_018530_871E,792847.9186946099,6147482.598786468
2017-01-19,1,54.32840924582195,108.88211553614768,S1A_IW_GRDH_1SDV_20170119T230609_20170119T230634_014907_018530_1CCE,752402.0043673536,6027012.585448332
2017-01-19,1,53.82573711595356,108.74795844376774,S1A_IW_GRDH_1SDV_20170119T230609_20170119T230634_014907_018530_1CCE,746648.5595698555,5970649.346961281
2017-01-19,1,53.73787354541696,107.90659049610233,S1A_IW_GRDH_1SDV_20170119T230609_20170119T230634_014907_018530_1CCE,691695.9363537203,5958280.010489263
2017-01-19,1,52.986547139504914,107.46569221637066,S1A_IW_GRDH_1SDV_20170119T230634_20170119T230659_014907_018530_F9F5,665510.920963157,5873618.475599938
2017-01-19,1,52.81320311281425,107.27875968598948,S1A_IW_GRDH_1SDV_20170119T230634_20170119T230659_014907_018530_F9F5,653576.7341284185,5853924.840924697
2017-01-19,1,52.33358353712736,106.15083147289624,S1A_IW_GRDH_1SDV_20170119T230634_20170119T230659_014907_018530_F9F5,578415.2824476884,5798764.799995364
2017-01-19,1,51.695008687468736,105.05184164787283,S1A_IW_GRDH_1SDV_20170119T230659_20170119T230724_014907_018530_1E6A,503583.0925437382,5727118.367258918
2017-01-19,1,51.6189228845162,104.79659516064709,S1A_IW_GRDH_1SDV_20170119T230659_20170119T230724_014907_018530_1E6A,485917.89570561715,5718674.7066843705
2017-01-19,1,51.57400406949227,104.97763207819978,S1A_IW_GRDH_1SDV_20170119T230659_20170119T230724_014907_018530_1E6A,498449.89711332263,5713659.695482689
2017-11-02,0,53.08409660555852,106.808813045175,S1B_IW_GRDH_1SDV_20171102T231348_20171102T231413_008109_00E53C_2C03,621148.5279824577,5883154.797479518
2017-11-02,0,51.75012603266876,105.94342642894172,S1B_IW_GRDH_1SDV_20171102T231413_20171102T231438_008109_00E53C_E629,565126.0366749765,5733668.200780578
2017-11-02,0,51.8603321419148,105.48855794023788,S1B_IW_GRDH_1SDV_20171102T231413_20171102T231438_008109_00E53C_E629,533643.951453963,5745616.9595316565
2017-11-02,0,52.35582515961261,106.42328037149905,S1B_IW_GRDH_1SDV_20171102T231413_20171102T231438_008109_00E53C_E629,596929.85690195,5801568.668979146
2017-11-02,0,51.58260640189497,103.98118760004174,S1B_IW_GRDH_1SDV_20171102T231438_20171102T231503_008109_00E53C_EEC1,429410.2030228011,5715107.916692282
2017-11-02,0,51.564183655044985,104.69955731918816,S1B_IW_GRDH_1SDV_20171102T231438_20171102T231503_008109_00E53C_EEC1,479174.77802349883,5712610.053726663
2017-11-02,0,51.63018398206834,104.08240945416362,S1B_IW_GRDH_1SDV_20171102T231438_20171102T231503_008109_00E53C_EEC1,436489.77333020547,5720306.257563915
2017-11-04,0,54.70900472712994,109.58995169283808,S1B_IW_GRDH_1SDV_20171104T225658_20171104T225723_008138_00E623_DEC8,795628.3523982479,6072084.446078708
2017-11-04,0,55.40730521944744,109.31845834255788,S1B_IW_GRDH_1SDV_20171104T225658_20171104T225723_008138_00E623_DEC8,773348.007532102,6148604.210580461
2017-11-04,0,55.2861713962293,109.60471458558084,S1B_IW_GRDH_1SDV_20171104T225658_20171104T225723_008138_00E623_DEC8,792345.9689625227,6136302.204272613
2017-11-04,0,53.32241172182011,107.60906981157692,S1B_IW_GRDH_1SDV_20171104T225723_20171104T225748_008138_00E623_A745,673771.3402422953,5911311.244678174
2017-11-04,0,54.10949735483222,108.44627652349632,S1B_IW_GRDH_1SDV_20171104T225723_20171104T225748_008138_00E623_A745,725266.1639031392,6001195.795416933
2017-11-04,0,54.281234864633255,108.66640379350078,S1B_IW_GRDH_1SDV_20171104T225723_20171104T225748_008138_00E623_A745,738656.4497882734,6021015.833254102
2017-11-04,0,52.99965605346471,107.59048459121928,S1B_IW_GRDH_1SDV_20171104T225748_20171104T225813_008138_00E623_1936,673833.4734311114,5875371.593446263
2017-11-04,0,53.00518774672338,108.01517538463678,S1B_IW_GRDH_1SDV_20171104T225748_20171104T225813_008138_00E623_1936,702299.5710954643,5877100.732446006
